,stand,hit,double down,split,surrender
upcard: 6 hand: A 5 cv bin: 2,15.22198731501057,8.09756097560976,27.85143204129138,0.0,0
upcard: 4 hand: 15 cv bin: 0,-24.44661770997989,-34.648121237284656,-104.31034482758622,0.0,0
upcard: 4 hand: 21 cv bin: 0,88.56633562515916,-105.0,0.0,0.0,0
upcard: 3 hand: A 9 cv bin: 0,65.42700393261181,12.05357142857143,27.16049382716049,0.0,0
upcard: 9 hand: 20 cv bin: 0,73.99537523649421,-86.66666666666667,-200.0,-121.73913043478261,0
upcard: 2 hand: 12 cv bin: 0,-33.135810377962656,-24.671826995970193,-44.88294314381268,0.0,0
upcard: 8 hand: A 4 cv bin: 0,-39.84575835475579,1.3897404455344404,-31.13772455089821,0.0,0
upcard: 10 hand: 10 cv bin: 0,-49.28571428571429,1.565970332275996,-5.1207825913356,0.0,0
upcard: 8 hand: 16 cv bin: 0,-49.89451476793241,-40.71664954924194,-76.69172932330828,0.0,0
upcard: 5 hand: 11 cv bin: 0,-20.44444444444445,29.26627218934912,53.943331812532435,0.0,0
upcard: 3 hand: 11 cv bin: 0,-30.051813471502587,25.22625512051058,44.37049547666419,0.0,0
upcard: 10 hand: 7 cv bin: 0,-58.73015873015873,-29.1311590644289,-91.84782608695654,0.0,0
upcard: 10 hand: 11 cv bin: 0,-66.15384615384616,9.259511250210258,8.996768793553265,0.0,0
upcard: 3 hand: 14 cv bin: 0,-29.88902980342419,-32.67570385818546,-75.1461988304094,0.0,0
upcard: 5 hand: 15 cv bin: 0,-20.613725736480554,-36.866148926450464,-76.75438596491226,0.0,0
upcard: 2 hand: 13 cv bin: 1,-28.73807912385408,-30.831615120274915,-52.52062328139321,0.0,0
upcard: 2 hand: 17 cv bin: 1,-14.772201282814262,-55.717761557177596,-160.52631578947364,0.0,0
upcard: 5 hand: A 8 cv bin: 2,55.11766903249899,32.07261724659605,57.50148016577859,0.0,0
upcard: 2 hand: A 6 cv bin: 2,-2.2504327755337563,1.2335103649134838,1.6169361560260016,0.0,0
upcard: 2 hand: A 10 cv bin: 2,106.1335032658913,7.575757575757578,68.02030456852788,0.0,0
upcard: 7 hand: 10 cv bin: 1,-37.24137931034482,26.480214221957734,41.613393418570936,0.0,0
upcard: 8 hand: 18 cv bin: 0,9.556701030927785,-49.056603773584904,-116.0,0.0,0
upcard: 7 hand: 9 9 cv bin: 0,34.03437358661255,-46.666666666666686,-200.0,8.695652173913043,0
upcard: 5 hand: 13 cv bin: 0,-20.784116612214177,-23.911396354236327,-46.34146341463415,0.0,0
upcard: 6 hand: 14 cv bin: 0,-17.020296127106427,-29.68465736810187,-79.89130434782608,0.0,0
upcard: A hand: 8 cv bin: 0,-76.69491525423732,-24.76190476190471,-87.57396449704142,0.0,0
upcard: A hand: 16 cv bin: 0,-56.723659889094286,-50.336884391446965,-99.31740614334474,0.0,0
upcard: A hand: 15 cv bin: 0,-61.10488988428518,-46.89018791014316,-100.81967213114753,0.0,0
upcard: A hand: 20 cv bin: 0,60.78373533616199,-107.4074074074074,-147.3684210526316,-93.75,0
upcard: 6 hand: 13 cv bin: 1,-11.987299027266792,-23.90297083674024,-54.66321243523315,0.0,0
upcard: 3 hand: 9 cv bin: 2,-16.66666666666668,20.570164659621547,29.901147268922706,0.0,0
upcard: 3 hand: 8 cv bin: 2,-14.567360350492857,7.2006719609040974,3.6909602752580533,0.0,0
upcard: 10 hand: 5 cv bin: 2,-61.02449888641426,-35.52536883771145,-148.27586206896552,0.0,0
upcard: A hand: 18 cv bin: 2,-17.763599252058878,-62.57309941520472,-162.16216216216213,0.0,0
upcard: 5 hand: 16 cv bin: 2,-6.227841425180947,-48.677248677248656,-74.67532467532465,0.0,0
upcard: A hand: 20 cv bin: 1,61.69863930403751,-100.0,-250.00000000000003,-220.0,0
upcard: 5 hand: 8 8 cv bin: 0,-21.584699453551917,-44.00000000000001,-131.25,15.892177939474124,0
upcard: 4 hand: 16 cv bin: 0,-24.957777062892156,-42.17413185707102,-69.80056980056978,0.0,0
upcard: 4 hand: 11 cv bin: 0,-19.217081850533802,24.64034613304492,48.51360603792807,0.0,0
upcard: 3 hand: 21 cv bin: 1,88.00266607420572,-95.45454545454548,0.0,0.0,0
upcard: 3 hand: A 2 cv bin: 2,-3.243540406816936,5.607655502392336,6.476598549769279,0.0,0
upcard: 9 hand: 20 cv bin: 1,74.810044439333,-76.47058823529412,-222.22222222222223,-40.67796610169491,0
upcard: 7 hand: 10 cv bin: 0,-43.97163120567376,21.894618834080667,30.22854380998413,0.0,0
upcard: 2 hand: 9 cv bin: 0,-32.42105263157893,3.8755825835555564,-0.9518658734451071,0.0,0
upcard: 3 hand: A 2 cv bin: 0,-23.503808487486406,5.396358886439714,-8.196721311475411,0.0,0
upcard: 5 hand: 8 cv bin: 0,-14.355400696864093,4.1928853754941136,-12.795633717404485,0.0,0
upcard: 4 hand: 20 cv bin: 0,64.52525157306668,-90.625,-136.8421052631579,-66.03773584905659,0
upcard: 4 hand: 18 cv bin: 0,12.667711291744222,-68.75,-114.58333333333333,0.0,0
upcard: 5 hand: 20 cv bin: 0,66.02781568043224,-130.0,-152.94117647058823,-9.92366412213739,0
upcard: 4 hand: 15 cv bin: 2,-10.52954139446341,-39.6846254927727,-87.80487804878052,0.0,0
upcard: 7 hand: 18 cv bin: 2,45.06323496782791,-50.0,-186.66666666666666,0.0,0
upcard: 4 hand: 9 9 cv bin: 2,25.83892617449664,-61.111111111111114,-111.11111111111111,50.73746312684366,0
upcard: 6 hand: 13 cv bin: 2,-1.174468791500666,-21.51123213070114,-60.89108910891089,0.0,0
upcard: 9 hand: A A cv bin: 2,-30.223390275952696,-7.28476821192053,-52.87356321839081,32.79499011206325,0
upcard: 10 hand: A 9 cv bin: 2,54.363389401227515,-4.306220095693781,11.200000000000005,0.0,0
upcard: 2 hand: 17 cv bin: 0,-18.601959289687155,-51.43769968051118,-116.66666666666671,0.0,0
upcard: 2 hand: 21 cv bin: 0,87.97570348332764,-95.65217391304348,0.0,0.0,0
upcard: 10 hand: A 8 cv bin: 1,7.0362447431752635,-8.14002530577817,-40.64516129032257,0.0,0
upcard: A hand: 9 cv bin: 0,-73.26203208556151,-12.907367777438084,-56.470588235294116,0.0,0
upcard: 9 hand: 11 cv bin: 1,-51.74825174825176,14.762516046213104,22.146719121452406,0.0,0
upcard: 3 hand: 10 cv bin: 2,-19.487179487179482,28.143712574850294,59.47340442165168,0.0,0
upcard: 8 hand: 12 cv bin: 1,-53.02593659942362,-28.21505909736999,-66.59528907922918,0.0,0
upcard: 3 hand: 19 cv bin: 0,38.14269190192265,-77.19298245614036,-187.5,0.0,0
upcard: A hand: 17 cv bin: 0,-48.84162196350357,-56.0758821968692,-106.54205607476635,0.0,0
upcard: 8 hand: A 5 cv bin: 0,-33.231083844580766,-2.285038291513615,-21.428571428571416,0.0,0
upcard: 4 hand: 12 cv bin: 0,-25.86631868928523,-21.055749748207806,-42.22704266088208,0.0,0
upcard: 5 hand: 19 cv bin: 0,41.99394813136681,-77.35849056603772,-136.0,0.0,0
upcard: 5 hand: 5 cv bin: 0,-18.718905472636806,-5.146142124948053,-31.249999999999986,0.0,0
upcard: 2 hand: 16 cv bin: 1,-27.925992654701734,-48.74551971326167,-142.37288135593226,0.0,0
upcard: 2 hand: 19 cv bin: 1,38.41566907490565,-67.16417910447761,-172.22222222222223,0.0,0
upcard: 2 hand: 13 cv bin: 0,-35.81405499781757,-29.120069354139556,-60.05706134094151,0.0,0
upcard: 3 hand: 18 cv bin: 2,17.984539013632165,-86.76470588235294,-89.39393939393939,0.0,0
upcard: 9 hand: 15 cv bin: 0,-53.38961371194682,-41.70045803030599,-92.44604316546759,0.0,0
upcard: 9 hand: 16 cv bin: 0,-53.88140933829848,-45.88937652138353,-90.08264462809916,0.0,0
upcard: 9 hand: 21 cv bin: 0,93.35572910353412,-100.0,0.0,0.0,0
upcard: 7 hand: Q Q cv bin: 0,74.8414376321354,-79.3103448275862,-211.11111111111111,-10.975609756097555,0
upcard: 6 hand: 12 cv bin: 0,-19.531554343591907,-16.28383466973853,-36.57534246575349,0.0,0
upcard: 6 hand: 9 cv bin: 0,-22.314049586776846,14.87373737373739,23.9728018967097,0.0,0
upcard: 6 hand: 17 cv bin: 0,-3.353783684835295,-40.688259109311765,-91.66666666666669,0.0,0
upcard: 10 hand: 2 2 cv bin: 1,-50.456852791878184,-28.640618197649108,-100.7751937984496,-63.89496717724291,0
upcard: 10 hand: A 2 cv bin: 1,-41.13712374581931,-9.947274371814947,-45.27559055118112,0.0,0
upcard: 6 hand: A 9 cv bin: 1,72.19401288366838,34.210526315789494,60.67780872794796,0.0,0
upcard: 9 hand: 12 cv bin: 0,-52.596089008766015,-32.251242267992744,-81.27090301003346,0.0,0
upcard: 2 hand: 18 cv bin: 1,11.776637632740618,-60.431654676258994,-112.24489795918367,0.0,0
upcard: 6 hand: A 6 cv bin: 2,26.09178386380459,18.125960061443934,33.84799521244776,0.0,0
upcard: 8 hand: 11 cv bin: 1,-50.0,21.6986455981941,34.92589821872713,0.0,0
upcard: 8 hand: 15 cv bin: 1,-51.22257053291541,-40.95690618965301,-98.19004524886876,0.0,0
upcard: 4 hand: 11 cv bin: 1,-14.691943127962084,34.68895078922951,63.316631709780175,0.0,0
upcard: 8 hand: 16 cv bin: 2,-52.55496028080545,-50.12742157371319,-103.16205533596838,0.0,0
upcard: 8 hand: 19 cv bin: 2,61.80727334874473,-64.58333333333336,-152.94117647058823,0.0,0
upcard: 6 hand: 15 cv bin: 2,0.49492267561021674,-38.44444444444446,-102.85714285714285,0.0,0
upcard: 7 hand: 21 cv bin: 1,92.76244996341367,-100.0,0.0,0.0,0
upcard: 5 hand: 14 cv bin: 1,-13.51673105428397,-34.52816386247254,-62.88659793814433,0.0,0
upcard: 7 hand: Q Q cv bin: 2,79.50715421303661,-110.0,-146.66666666666666,18.61702127659575,0
upcard: 7 hand: 21 cv bin: 2,93.54993854539626,-111.11111111111111,0.0,0.0,0
upcard: 4 hand: 13 cv bin: 1,-18.398288246981913,-27.521793275217913,-73.52941176470586,0.0,0
upcard: 8 hand: 19 cv bin: 0,56.65649752816421,-53.96825396825397,-200.0,0.0,0
upcard: 5 hand: A 2 cv bin: 0,-4.137392661982823,10.275201914448079,11.090814196242174,0.0,0
upcard: 5 hand: A 4 cv bin: 0,-3.850641773628932,6.021546748749516,10.087362860625769,0.0,0
upcard: 10 hand: 7 7 cv bin: 0,-52.437810945273576,-43.34080000000015,-95.96412556053814,-98.08612440191389,0
upcard: 10 hand: A 7 cv bin: 0,-14.096511128824568,-10.880944425882715,-30.209035738368225,0.0,0
upcard: 7 hand: 11 cv bin: 0,-56.25,26.692148431278824,37.11977434575963,0.0,0
upcard: 9 hand: 8 cv bin: 0,-49.91511035653652,-18.4789567678675,-68.0297397769517,0.0,0
upcard: 4 hand: A 3 cv bin: 0,-8.8023088023088,5.476340694006321,4.039334341906207,0.0,0
upcard: 4 hand: A 6 cv bin: 0,-2.403467297084324,4.0495867768595035,7.89694528365223,0.0,0
upcard: 4 hand: A 10 cv bin: 0,98.78016441262255,17.70833333333334,36.58536585365854,0.0,0
upcard: A hand: 10 cv bin: 2,-51.35135135135135,11.791666666666668,15.823143992158037,0.0,0
upcard: 8 hand: 10 10 cv bin: 2,78.61908906295353,-82.14285714285712,-169.23076923076923,-4.395604395604396,0
upcard: A hand: 5 cv bin: 2,-70.83333333333341,-35.99831389630474,-116.66666666666667,0.0,0
upcard: 3 hand: 15 cv bin: 2,-17.515684123599634,-49.60753532182104,-133.92857142857144,0.0,0
upcard: 9 hand: 18 cv bin: 0,-15.969746270206642,-65.85365853658539,-167.64705882352942,0.0,0
upcard: 3 hand: 20 cv bin: 0,64.44058065720907,-93.54838709677419,-152.94117647058823,-87.87878787878789,0
upcard: 6 hand: 11 cv bin: 0,-21.8274111675127,32.20078134248846,58.39943021787695,0.0,0
upcard: 5 hand: 6 6 cv bin: 0,-29.04191616766466,-23.185011709601856,-33.21554770318022,9.432853364678202,0
upcard: 2 hand: A A cv bin: 0,-20.73921971252566,11.06194690265486,-11.34020618556701,39.77221974095577,0
upcard: 7 hand: 18 cv bin: 1,40.596845834307146,-58.02469135802469,-115.625,0.0,0
upcard: 6 hand: 15 cv bin: 0,-16.028368794326045,-33.66440146366962,-88.19444444444444,0.0,0
upcard: 10 hand: A 3 cv bin: 0,-50.414855788225985,-6.636357617355625,-62.331838565022444,0.0,0
upcard: 4 hand: 7 cv bin: 2,-9.252450980392167,5.3952407002188325,-8.955223880597014,0.0,0
upcard: 4 hand: 17 cv bin: 2,0.6998340737568822,-54.008438818565416,-128.2608695652174,0.0,0
upcard: 9 hand: 6 cv bin: 2,-55.49738219895289,-35.54252199413475,-130.66666666666677,0.0,0
upcard: 9 hand: A 3 cv bin: 1,-36.82008368200835,-8.590256530948482,-43.95348837209304,0.0,0
upcard: 4 hand: 16 cv bin: 1,-18.219101472690078,-54.90981963927855,-94.48818897637797,0.0,0
upcard: 2 hand: J J cv bin: 1,62.972243639167296,-81.81818181818181,-200.0,20.74074074074074,0
upcard: 8 hand: A 6 cv bin: 0,-24.165202108963076,-4.131432713215736,-22.882736156351797,0.0,0
upcard: 3 hand: 19 cv bin: 1,39.578970399775024,-77.77777777777777,-176.47058823529412,0.0,0
upcard: 9 hand: A 7 cv bin: 0,-14.814814814814818,-7.3152742389700895,-21.60342717258262,0.0,0
upcard: 3 hand: A 7 cv bin: 1,17.75417298937791,11.546655304644228,23.62865130627594,0.0,0
upcard: 10 hand: A A cv bin: 0,-45.44357272178638,-1.8426294820717126,-33.33333333333339,10.58840149749239,0
upcard: 10 hand: 9 cv bin: 0,-57.93871866295266,-13.272635740772591,-44.460028050490905,0.0,0
upcard: 3 hand: A 3 cv bin: 0,-15.726109857035365,2.0891364902506964,-9.44723618090452,0.0,0
upcard: 9 hand: 12 cv bin: 1,-51.98446937014669,-36.31003347084899,-68.07866868381242,0.0,0
upcard: 5 hand: 9 cv bin: 1,-8.353808353808356,22.391505078485654,35.71293315659927,0.0,0
upcard: 7 hand: 15 cv bin: 2,-47.62423912055947,-41.844922461230574,-80.08474576271185,0.0,0
upcard: 7 hand: 17 cv bin: 2,-8.33131595699853,-51.45118733509235,-167.74193548387095,0.0,0
upcard: 8 hand: 12 cv bin: 2,-53.09470544369872,-31.54747268095487,-66.13756613756614,0.0,0
upcard: 3 hand: 11 cv bin: 2,-28.925619834710748,36.808755760368555,70.48340796876803,0.0,0
upcard: A hand: 13 cv bin: 2,-59.698113207547166,-45.7065320119897,-92.72151898734177,0.0,0
upcard: 3 hand: 20 cv bin: 2,64.55113269670485,-103.70370370370371,-166.66666666666666,25.55555555555555,0
upcard: 6 hand: A 4 cv bin: 2,17.903930131004344,12.997562956945565,30.01523063533506,0.0,0
upcard: 8 hand: A 5 cv bin: 2,-33.844011142061305,-15.560513106525434,-46.44808743169397,0.0,0
upcard: 3 hand: 17 cv bin: 2,-5.984458573014419,-52.66457680250782,-116.21621621621621,0.0,0
upcard: 9 hand: 9 cv bin: 2,-61.7224880382775,-4.774386291254465,-20.756756756756722,0.0,0
upcard: 8 hand: 20 cv bin: 1,78.78317311642503,-92.5925925925926,-169.23076923076923,-19.78021978021978,0
upcard: 6 hand: 19 cv bin: 0,42.69731724674347,-74.54545454545455,-186.66666666666666,0.0,0
upcard: 7 hand: J J cv bin: 0,75.03051012936315,-92.0,-200.0,45.34606205250595,0
upcard: A hand: 6 cv bin: 0,-74.91289198606276,-31.157978511738882,-176.47058823529412,0.0,0
upcard: 5 hand: 3 3 cv bin: 0,-22.68694550063371,-4.89583333333332,-46.6403162055336,3.6974789915966357,0
upcard: 8 hand: 8 cv bin: 0,-50.61349693251534,-6.36756481952211,-49.27536231884058,0.0,0
upcard: 5 hand: 7 cv bin: 1,-11.502199874292902,4.7290919388332595,-7.880910683012253,0.0,0
upcard: 8 hand: A 8 cv bin: 1,59.640514694838075,21.867321867321866,4.265402843601893,0.0,0
upcard: 10 hand: Q Q cv bin: 2,55.38449392073278,-76.19047619047618,-200.0,-14.084507042253522,0
upcard: 7 hand: 5 cv bin: 2,-59.93485342019544,-17.58330347545687,-85.4014598540146,0.0,0
upcard: A hand: 20 cv bin: 2,62.48567700947305,-81.08108108108108,-152.94117647058823,-27.884615384615383,0
upcard: A hand: 14 cv bin: 2,-56.41370047011416,-50.51118707271589,-92.07161125319695,0.0,0
upcard: 10 hand: 10 10 cv bin: 2,55.30241702324501,-93.93939393939394,-140.0,4.417670682730925,0
upcard: 4 hand: A 8 cv bin: 2,49.863455809334646,20.91254752851711,49.55194623354811,0.0,0
upcard: A hand: 10 10 cv bin: 2,63.38056680161943,-92.85714285714286,-200.0,-75.0,0
upcard: A hand: 21 cv bin: 2,91.47598806186163,-110.52631578947368,0.0,0.0,0
upcard: 6 hand: 7 cv bin: 2,-10.526315789473692,12.921912868711955,3.294509151414304,0.0,0
upcard: 6 hand: 12 cv bin: 2,-1.8389094376394965,-12.889761846304943,-31.642189586114814,0.0,0
upcard: 3 hand: 14 cv bin: 2,-17.506925207756197,-41.10207768744356,-85.44303797468358,0.0,0
upcard: 6 hand: 20 cv bin: 1,68.90601152085068,-80.0,-250.0,44.160942100098126,0
upcard: 6 hand: A 3 cv bin: 0,-0.7228915662650615,10.62749365252083,19.48920123414462,0.0,0
upcard: 10 hand: J J cv bin: 0,58.24801785851741,-83.33333333333333,-133.33333333333334,-42.465753424657535,0
upcard: 10 hand: 10 cv bin: 2,-52.46636771300449,3.1773638539796596,4.631874923336781,0.0,0
upcard: 7 hand: 6 cv bin: 2,-41.26984126984125,-19.080459770114995,-108.53658536585365,0.0,0
upcard: 9 hand: A 3 cv bin: 2,-39.93902439024391,-13.650580875781953,-43.7613019891501,0.0,0
upcard: 6 hand: A 8 cv bin: 2,58.85632080561052,35.44303797468359,61.56149732620321,0.0,0
upcard: A hand: 17 cv bin: 1,-46.28850960000961,-59.798471160528145,-121.53846153846153,0.0,0
upcard: 4 hand: 9 cv bin: 0,-23.06163021868786,9.818097014925318,12.018972867669902,0.0,0
upcard: 10 hand: A 5 cv bin: 0,-48.83086515978174,-14.892298155896471,-61.392405063291115,0.0,0
upcard: 2 hand: A 6 cv bin: 0,-12.808119864668923,-0.3715714092690167,-13.517745302713983,0.0,0
upcard: 3 hand: 9 cv bin: 1,-29.78056426332289,11.950746394534859,18.886190023585698,0.0,0
upcard: 8 hand: 7 cv bin: 1,-53.654485049833866,-22.738339065579364,-96.06299212598427,0.0,0
upcard: 5 hand: A 10 cv bin: 1,110.50420168067231,40.65040650406503,16.216216216216228,0.0,0
upcard: 4 hand: 8 cv bin: 0,-27.041499330655956,0.7456817453613357,-18.207681365576093,0.0,0
upcard: 6 hand: 19 cv bin: 1,47.469668078499765,-80.43478260869566,-142.85714285714286,0.0,0
upcard: 10 hand: A 7 cv bin: 1,-15.900772671817911,-14.37418898195118,-37.819905213270154,0.0,0
upcard: 3 hand: 6 cv bin: 1,-26.02339181286553,-10.337722834363534,-48.93048128342246,0.0,0
upcard: 8 hand: 9 cv bin: 1,-52.22222222222222,9.80226968630755,-5.778894472361808,0.0,0
upcard: A hand: 15 cv bin: 1,-58.34848484848489,-50.50478414827036,-167.27272727272728,0.0,0
upcard: 3 hand: 16 cv bin: 2,-18.11082186686493,-56.45514223194749,-113.25301204819282,0.0,0
upcard: A hand: 15 cv bin: 2,-55.37246993433508,-55.423122765196545,-120.85889570552152,0.0,0
upcard: 7 hand: 10 cv bin: 2,-46.808510638297875,32.542735042735146,55.69941230870207,0.0,0
upcard: 4 hand: 12 cv bin: 2,-11.70879347649377,-19.647277227722746,-46.53641207815273,0.0,0
upcard: 4 hand: 9 cv bin: 2,-11.22448979591837,23.4265734265734,39.959636730575305,0.0,0
upcard: 7 hand: A 8 cv bin: 1,63.63028421304036,27.455357142857146,5.670103092783513,0.0,0
upcard: 9 hand: 11 cv bin: 2,-57.84313725490196,20.618803010393012,29.295018013600803,0.0,0
upcard: 10 hand: A 4 cv bin: 2,-42.050438596491276,-24.00190870049289,-63.4433962264151,0.0,0
upcard: 6 hand: A 8 cv bin: 1,50.7008841923658,25.77319587628866,48.883792048929735,0.0,0
upcard: 9 hand: 7 7 cv bin: 0,-57.12545676004871,-39.715456956836256,-112.14953271028037,-77.12418300653597,0
upcard: 2 hand: 14 cv bin: 2,-23.811217543817026,-41.30551096843233,-85.78947368421046,0.0,0
upcard: 9 hand: A 5 cv bin: 1,-45.13618677042799,-16.46627660258481,-48.64864864864867,0.0,0
upcard: 4 hand: A 8 cv bin: 1,45.005128205128315,16.45161290322579,34.67492260061926,0.0,0
upcard: 5 hand: 6 cv bin: 2,-3.2846715328467133,6.372980910425834,-19.047619047619055,0.0,0
upcard: 9 hand: 7 cv bin: 0,-51.08571428571427,-26.300386719158357,-128.57142857142858,0.0,0
upcard: 2 hand: 2 2 cv bin: 0,-34.393638170974214,-15.4431756389342,-60.773480662983424,-10.78393881453154,0
upcard: 2 hand: 9 9 cv bin: 1,9.362139917695472,-57.303370786516865,-177.77777777777777,26.96108086307721,0
upcard: 10 hand: A 8 cv bin: 2,2.189936136183165,-12.495072920772573,-21.034482758620705,0.0,0
upcard: 4 hand: 16 cv bin: 2,-11.70964222132886,-52.86783042394015,-103.4090909090909,0.0,0
upcard: 9 hand: 21 cv bin: 2,94.3807696297066,-95.23809523809526,0.0,0.0,0
upcard: 2 hand: 12 cv bin: 2,-24.86389507547631,-25.413842030584785,-70.27863777089782,0.0,0
upcard: 9 hand: 10 cv bin: 2,-60.194174757281566,13.618064064414495,25.17251976643481,0.0,0
upcard: 9 hand: A 2 cv bin: 1,-34.183082271147164,-3.439395198139059,-36.876355748373136,0.0,0
upcard: 5 hand: K K cv bin: 0,64.92103075644228,-86.66666666666667,-169.23076923076923,34.42622950819673,0
upcard: 9 hand: 14 cv bin: 0,-53.89845874886676,-37.59957652857641,-82.75862068965523,0.0,0
upcard: 3 hand: 10 10 cv bin: 0,64.51612903225822,-86.66666666666667,-141.17647058823533,-52.0,0
upcard: 3 hand: 17 cv bin: 0,-15.831111198575185,-56.626506024096386,-122.38805970149254,0.0,0
upcard: 10 hand: A 6 cv bin: 1,-32.87904599659286,-19.790669574905376,-38.021454112038235,0.0,0
upcard: 9 hand: 5 5 cv bin: 1,-57.4468085106383,12.010113780025291,20.29451137884872,-85.45454545454545,0
upcard: 6 hand: 10 cv bin: 2,-0.3891050583657601,37.66493402638952,78.18176341235674,0.0,0
upcard: 5 hand: 6 cv bin: 1,-11.637279596977345,-0.6731259561448238,-18.086040386303758,0.0,0
upcard: 8 hand: 3 3 cv bin: 2,-59.63855421686747,-27.85454545454546,-89.2307692307692,-31.499395405078587,0
upcard: 10 hand: A A cv bin: 2,-38.7152181380968,-12.056737588652481,-64.44444444444446,25.52221953383336,0
upcard: 10 hand: A 6 cv bin: 2,-34.07697547683923,-25.58027992965415,-61.11111111111112,0.0,0
upcard: 10 hand: A 10 cv bin: 0,96.57604733930748,14.150943396226404,-18.0,0.0,0
upcard: 10 hand: A 7 cv bin: 2,-19.596497318983264,-17.72936099122949,-35.71850975753993,0.0,0
upcard: 4 hand: 18 cv bin: 2,22.181755388455354,-72.28915662650601,-130.3030303030303,0.0,0
upcard: A hand: 19 cv bin: 1,21.781495550814377,-79.45205479452058,-141.3793103448276,0.0,0
upcard: 6 hand: 16 cv bin: 1,-9.820681328632077,-39.72222222222219,-124.56140350877193,0.0,0
upcard: 2 hand: 7 cv bin: 0,-33.47670250896061,-14.77522683530383,-45.93698175787726,0.0,0
upcard: 2 hand: 14 cv bin: 0,-32.71958131084431,-33.81296647247363,-64.06015037593983,0.0,0
upcard: 7 hand: A 10 cv bin: 0,96.78332767017767,5.128205128205128,67.09677419354841,0.0,0
upcard: 3 hand: 7 cv bin: 0,-25.61356537260153,-11.877096107591704,-64.55696202531645,0.0,0
upcard: 5 hand: 4 4 cv bin: 0,-20.599250936329597,4.815551137618738,-0.0821692686935062,-113.04347826086955,0
upcard: 10 hand: 2 2 cv bin: 2,-58.76010781671159,-32.59973226238284,-116.0,-59.55056179775278,0
upcard: 9 hand: A 8 cv bin: 0,30.919139034322292,2.1671826625387056,-21.92982456140351,0.0,0
upcard: 3 hand: 2 2 cv bin: 1,-22.026431718061694,-6.84510750329092,-56.06936416184971,-5.799922148695988,0
upcard: 9 hand: 14 cv bin: 2,-54.50779246399671,-48.448431889614206,-95.87301587301585,0.0,0
upcard: 2 hand: 15 cv bin: 0,-32.506589771259996,-39.3300248138959,-72.27272727272725,0.0,0
upcard: 10 hand: 4 4 cv bin: 2,-56.074766355140184,-27.752138329948913,-71.94719471947192,-86.95652173913048,0
upcard: 3 hand: 6 cv bin: 2,-14.028314028314028,-8.757062146892636,-44.78021978021979,0.0,0
upcard: 6 hand: 20 cv bin: 2,78.18086135773324,-57.142857142857146,-157.14285714285714,78.1903291835846,0
upcard: A hand: A 4 cv bin: 2,-39.285714285714285,-22.983060579959762,-56.716417910447745,0.0,0
upcard: 5 hand: 16 cv bin: 0,-20.55739028708104,-43.80378657487094,-82.53968253968259,0.0,0
upcard: 3 hand: A 4 cv bin: 0,-18.146718146718133,2.1765943553653075,-10.20408163265303,0.0,0
upcard: 7 hand: 14 cv bin: 2,-51.846590909090885,-37.92760217762227,-72.97297297297303,0.0,0
upcard: 5 hand: A 10 cv bin: 2,120.05730659025785,48.148148148148145,109.2150170648464,0.0,0
upcard: A hand: 17 cv bin: 2,-44.59412108234353,-59.13423351866561,-150.74626865671638,0.0,0
upcard: 3 hand: Q Q cv bin: 2,65.41992519551181,-89.65517241379311,-210.0,31.034482758620648,0
upcard: 8 hand: 13 cv bin: 2,-50.69588392063964,-38.02309720832975,-89.16967509025271,0.0,0
upcard: 6 hand: A 9 cv bin: 2,76.23985210192106,31.972789115646258,68.24735661646889,0.0,0
upcard: 2 hand: 6 6 cv bin: 2,-30.596026490066226,-29.961587708066563,-50.0,-14.595170454545455,0
upcard: 8 hand: 6 cv bin: 1,-54.678899082568805,-24.604855792732625,-87.8205128205128,0.0,0
upcard: A hand: 14 cv bin: 1,-58.810361368724074,-46.112296788132596,-85.51724137931039,0.0,0
upcard: 9 hand: 13 cv bin: 2,-56.045048029148774,-42.458837010933856,-74.43267776096825,0.0,0
upcard: 6 hand: 12 cv bin: 1,-12.717025225101397,-14.816753926701486,-46.507666098807505,0.0,0
upcard: 3 hand: A 10 cv bin: 2,110.6309562931318,41.46341463414634,-106.25,0.0,0
upcard: 10 hand: A 3 cv bin: 1,-45.48088064889921,-13.610913162984827,-80.8917197452229,0.0,0
upcard: 8 hand: 11 cv bin: 0,-63.265306122448976,19.290780141843882,25.991807418214474,0.0,0
upcard: 3 hand: 13 cv bin: 0,-29.458106772120605,-27.49300707252171,-64.32865731462925,0.0,0
upcard: A hand: J J cv bin: 2,62.58517887563885,-86.66666666666667,-200.0,-29.16666666666667,0
upcard: A hand: 11 cv bin: 2,-75.34246575342466,17.21969961578766,30.227609774969373,0.0,0
upcard: 9 hand: 7 7 cv bin: 2,-57.57575757575758,-48.27792752321054,-98.9247311827957,-63.24200913242011,0
upcard: 10 hand: 6 cv bin: 0,-49.92784992784986,-30.03157144312048,-93.71428571428575,0.0,0
upcard: 6 hand: 21 cv bin: 1,89.67106641525257,-90.9090909090909,0.0,0.0,0
upcard: 6 hand: A 6 cv bin: 1,14.193130265716137,13.951935914552733,29.885786802030363,0.0,0
upcard: 4 hand: 7 cv bin: 0,-21.915367483296233,-8.25819331226086,-32.70925110132158,0.0,0
upcard: 4 hand: 17 cv bin: 0,-11.928726465095098,-50.42372881355931,-107.31707317073169,0.0,0
upcard: 5 hand: 14 cv bin: 0,-20.96920639826914,-30.929946743138053,-57.50487329434699,0.0,0
