,stand,hit,double down,split,surrender
upcard: A hand: A 8 cv bin: 1,19.439837847798064,-0.810810810810809,-24.206349206349206,0.0,0
upcard: 10 hand: A 9 cv bin: 0,57.23135696032626,-0.5102040816326536,-24.03846153846154,0.0,0
upcard: 9 hand: 10 cv bin: 0,-51.23456790123457,8.278525942165166,9.902528605735252,0.0,0
upcard: 7 hand: 14 cv bin: 1,-46.457268078889676,-33.58551641072023,-70.06369426751583,0.0,0
upcard: A hand: 17 cv bin: 1,-45.873609445189146,-61.04218362282879,-166.0,0.0,0
upcard: 5 hand: 14 cv bin: 0,-21.37388345384937,-29.705125667920043,-68.72852233676971,0.0,0
upcard: 5 hand: 11 cv bin: 0,-33.333333333333336,31.572420634920697,55.30560554555758,0.0,0
upcard: 5 hand: 16 cv bin: 0,-21.993656339064053,-45.5005055611729,-69.75088967971533,0.0,0
upcard: 5 hand: 20 cv bin: 0,65.52980132450284,-87.09677419354838,-171.42857142857142,-106.06060606060606,0
upcard: 4 hand: 6 6 cv bin: 1,-15.561224489795922,-20.543806646525685,-25.179856115107917,13.222331047992169,0
upcard: 10 hand: 8 cv bin: 2,-57.817109144542776,-28.342520189719295,-68.63753213367609,0.0,0
upcard: 5 hand: 12 cv bin: 2,-6.104295244996389,-17.19188767550703,-54.98154981549814,0.0,0
upcard: 3 hand: 10 cv bin: 1,-19.09547738693468,26.573966782541532,47.32800000000012,0.0,0
upcard: 6 hand: 15 cv bin: 1,-10.262426534238495,-38.687150837988824,-96.80851063829788,0.0,0
upcard: 7 hand: 8 8 cv bin: 2,-37.49999999999999,-49.99999999999999,-82.05128205128206,44.57704457704461,0
upcard: 9 hand: 19 cv bin: 2,25.55320675678299,-68.75,-193.75,0.0,0
upcard: 7 hand: 15 cv bin: 1,-49.38789786638679,-36.676974392828896,-85.66308243727602,0.0,0
upcard: 4 hand: 20 cv bin: 2,66.95892008251737,-81.81818181818181,-271.42857142857144,-227.27272727272728,0
upcard: 10 hand: A 7 cv bin: 2,-20.92245989304809,-17.999312478515115,-37.13178294573639,0.0,0
upcard: 6 hand: A 5 cv bin: 0,-11.570247933884295,7.7688004972032445,20.735624799229,0.0,0
